611096,2310,2319,15,909,1388,13,1401,0,1401,11,5,1,1,1,13,0,1,5,1,279,0,1,0,355,0,0,0,0,62,0,1,2,20,0,4,0,1,0,1,372,0,2,100,1,2,148,5,0,6
611097,2331,2308,3,934,1394,3,1397,0,1397,17,5,7,2,0,9,0,1,2,2,328,1,1,0,246,0,1,1,0,93,0,0,2,24,1,9,0,0,0,2,354,0,0,90,1,0,169,12,1,16
611098,2466,2419,3,909,1556,1,1557,0,1557,12,7,2,4,1,16,1,0,3,0,347,0,2,0,332,0,0,0,0,91,0,0,1,30,0,14,0,0,0,0,353,0,0,163,0,0,161,5,0,12
611099,2436,2397,11,841,1586,9,1595,0,1595,14,3,4,5,1,24,0,0,6,0,403,0,2,1,250,1,2,0,1,72,0,0,0,17,0,7,0,1,0,1,425,0,0,148,1,0,190,7,0,9
611100,2361,2332,2,967,1392,2,1394,0,1394,15,3,1,3,0,14,0,0,3,1,359,1,1,1,247,0,0,0,0,44,1,0,2,45,0,5,0,1,2,1,337,0,1,89,0,0,204,8,0,5
611101,2430,2403,7,796,1629,5,1634,0,1634,16,2,3,6,0,8,0,0,4,3,394,0,1,0,324,2,1,0,0,78,0,0,0,37,0,10,0,2,0,2,390,1,1,152,1,0,169,7,2,18
611102,2460,2435,12,806,1644,10,1654,0,1654,15,0,2,2,0,16,0,0,6,1,388,0,2,0,271,0,3,0,0,70,0,0,0,19,1,12,0,1,1,2,446,0,1,151,0,1,227,6,1,9
611103,2394,2381,11,862,1523,9,1532,0,1532,10,1,7,5,0,43,0,0,10,0,341,0,1,0,260,0,1,0,0,54,0,1,0,44,1,11,0,1,0,2,384,0,2,158,0,0,180,5,0,10
611104,2193,2190,16,769,1412,12,1424,0,1424,17,1,5,3,2,39,0,1,6,0,338,0,2,1,206,1,0,0,2,67,1,0,1,28,1,8,0,1,0,1,370,0,1,147,0,1,166,3,1,3
611105,2139,2110,11,736,1393,10,1403,0,1403,17,3,8,3,2,50,1,0,11,0,290,0,2,1,212,1,1,1,0,74,0,2,0,34,0,8,0,0,0,2,366,1,0,135,1,1,166,3,0,7
