680105,426,423,49,128,251,47,298,0,298,3,1,0,0,1,23,0,0,2,0,30,0,0,0,35,0,0,0,0,3,0,0,1,56,0,1,0,0,0,0,84,0,5,14,0,0,34,3,1,1
680106,330,325,46,85,208,37,245,0,245,2,0,0,0,0,8,0,0,0,0,22,0,1,1,58,0,0,0,0,3,0,0,0,47,3,0,0,0,0,1,19,0,0,31,0,0,46,1,1,1
680107,288,288,28,81,181,26,207,0,207,3,2,0,0,0,7,0,0,0,0,16,0,0,1,45,0,0,0,0,1,0,0,0,34,2,0,0,0,0,0,37,0,1,17,0,0,36,4,0,1
680108,102,99,9,36,59,7,66,0,66,1,0,0,0,2,4,0,0,0,0,5,0,0,0,12,0,0,0,0,2,0,0,0,11,1,0,0,0,0,0,10,0,0,3,0,0,11,3,0,1
680109,249,246,29,80,142,27,169,0,169,1,0,0,0,0,2,0,0,0,0,8,0,0,0,27,0,0,0,0,3,0,0,1,39,0,2,0,0,0,0,38,0,0,4,0,0,39,4,0,1
680110,198,195,31,44,129,25,154,0,154,1,0,0,0,0,7,0,0,0,1,14,0,0,0,16,0,0,0,0,0,0,0,1,54,0,0,0,0,0,0,22,0,0,2,0,0,33,2,0,1
680111,678,667,43,269,374,35,409,0,409,5,2,0,1,0,9,1,0,1,0,40,0,0,1,76,0,0,0,1,6,0,0,0,80,0,1,0,0,0,0,52,1,0,28,0,0,92,10,0,2
680112,129,124,8,37,84,8,92,0,92,1,0,0,0,0,6,1,0,0,0,8,0,0,0,27,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,7,0,0,0,0,0,21,3,0,1
680113,228,225,33,45,155,28,183,0,183,4,0,1,0,0,5,0,1,3,0,30,1,0,0,33,0,0,0,0,2,0,0,1,33,1,0,0,0,0,1,25,0,0,3,0,0,34,4,1,0
680114,747,730,53,208,491,48,539,0,539,3,0,1,1,0,15,1,0,1,0,65,0,1,0,134,0,1,0,0,8,0,0,0,51,0,1,0,0,0,0,88,0,0,32,1,0,129,4,1,1
680115,1956,1933,19,710,1230,16,1246,0,1246,15,2,0,6,1,56,3,1,13,0,119,2,1,1,259,0,1,2,0,29,0,0,0,83,0,1,0,0,0,0,199,0,0,141,0,1,285,18,0,7
680116,1125,1110,28,453,645,27,672,0,672,12,0,0,2,1,33,1,0,6,0,77,0,0,0,158,0,1,0,1,15,0,0,0,50,0,2,0,0,0,0,121,0,0,61,0,0,122,5,0,4
680117,2076,2071,14,784,1279,13,1292,0,1292,21,2,0,5,1,73,0,0,10,0,149,0,0,1,326,1,0,0,0,35,0,1,1,82,1,7,0,0,1,1,173,0,0,141,0,0,245,2,2,11
680118,1455,1437,18,566,874,15,889,0,889,19,2,3,1,1,44,1,1,11,1,123,0,0,0,202,0,0,0,0,12,0,3,1,60,0,6,0,0,0,0,115,0,0,69,0,0,196,13,0,5
680119,2358,2321,15,930,1417,11,1428,0,1428,21,1,3,3,1,57,6,1,14,2,166,0,3,0,360,1,1,0,1,38,1,0,2,121,0,4,0,0,0,0,225,0,4,129,0,1,237,13,1,11
680120,2421,2385,7,966,1449,6,1455,0,1455,19,0,0,5,2,56,2,0,13,1,194,0,1,1,392,1,0,0,1,46,0,0,2,102,0,6,0,0,0,2,217,0,0,128,2,2,236,8,2,14
680121,2013,1990,10,830,1177,6,1183,0,1183,13,2,0,5,0,53,7,0,7,0,145,0,0,0,350,0,0,2,0,26,0,1,0,100,1,9,0,0,0,1,146,0,0,75,0,0,218,11,0,11
680122,2166,2139,15,906,1252,8,1260,0,1260,20,6,0,3,1,58,1,0,18,0,134,0,1,1,331,0,1,2,1,26,0,0,3,100,1,8,0,0,1,1,164,1,2,120,0,1,231,16,1,6
680123,447,438,15,177,256,14,270,0,270,13,0,0,1,0,11,0,0,3,0,30,0,0,0,44,0,0,0,0,2,0,0,1,38,1,0,0,0,0,0,30,0,0,17,0,0,75,2,0,2
680124,441,435,42,118,286,37,323,0,323,5,0,0,0,0,16,1,0,1,0,40,0,0,0,76,0,2,0,0,0,0,0,0,61,0,0,0,0,0,0,34,0,0,16,0,0,65,6,0,0
680125,300,297,24,88,190,22,212,0,212,0,0,0,0,0,6,0,0,1,0,21,0,0,0,43,0,0,0,0,4,0,0,1,8,0,0,0,0,0,0,38,0,0,4,0,0,76,8,0,2
680126,306,302,21,91,198,17,215,0,215,3,0,0,0,0,6,0,0,0,0,19,0,0,0,56,0,1,1,0,1,0,0,1,45,0,1,0,0,0,0,33,0,0,12,0,0,35,0,0,1
680127,408,410,59,114,238,56,294,0,294,2,0,0,1,0,26,0,0,1,0,19,0,0,1,47,0,0,0,0,1,0,0,1,49,0,1,0,0,0,1,34,0,0,7,0,0,93,9,0,1
680128,285,281,38,91,161,33,194,0,194,0,1,0,0,0,12,0,1,1,0,27,0,0,0,36,0,0,0,0,3,0,0,0,37,0,0,0,0,0,0,14,0,0,15,0,0,45,2,0,0
680129,135,136,14,38,84,13,97,0,97,1,0,0,0,0,0,0,0,0,0,7,0,0,0,11,0,0,0,0,3,0,0,0,19,0,0,0,0,0,0,17,0,0,6,0,0,31,2,0,0
680130,177,176,22,39,118,20,138,0,138,0,0,0,0,0,8,0,0,0,0,6,0,0,0,36,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,17,0,0,4,0,0,36,3,0,0
680131,351,349,36,103,213,35,248,0,248,2,0,0,2,0,6,0,0,1,0,28,1,0,0,44,0,0,1,0,3,0,0,0,60,0,3,0,0,0,0,31,0,1,9,0,0,52,3,0,1
680132,438,435,67,128,245,65,310,0,310,1,0,2,3,0,17,1,0,2,0,26,0,0,0,57,0,0,0,0,5,0,0,2,76,0,0,0,0,0,0,37,0,0,5,0,0,70,2,0,4
680133,657,654,34,196,432,29,461,0,461,6,0,0,3,0,18,0,0,1,0,39,0,1,0,122,0,0,0,0,8,0,0,1,67,1,1,0,0,0,0,57,0,1,42,0,1,83,9,0,0
680134,537,530,50,138,352,47,399,0,399,7,1,0,0,0,11,0,0,0,0,33,0,0,2,100,0,0,0,0,1,0,0,0,66,0,1,0,0,0,1,54,0,0,23,0,1,90,6,1,1
680135,267,266,23,68,178,21,199,0,199,0,0,0,0,0,4,0,0,2,0,26,0,0,0,45,0,0,0,0,1,0,0,0,30,0,0,0,0,1,0,37,0,0,1,0,0,46,6,0,0
680136,1215,1207,32,425,762,28,790,0,790,10,0,6,1,0,29,2,0,4,0,74,0,0,0,196,0,2,0,0,14,0,0,2,80,0,7,0,0,0,1,128,0,0,67,0,1,151,7,1,7
680137,645,634,16,233,396,16,412,0,412,6,1,0,0,0,19,0,0,1,1,37,0,0,0,82,0,0,0,0,4,0,0,1,68,0,0,0,0,0,1,78,0,0,18,0,1,85,8,0,1
680138,678,668,49,189,440,49,489,0,489,9,0,0,0,1,36,0,0,3,0,32,0,0,0,122,0,1,0,0,4,0,0,1,56,0,1,0,0,0,0,50,0,0,36,0,0,126,8,0,3
680139,306,300,33,96,178,32,210,0,210,0,1,0,0,0,6,0,1,2,0,15,0,0,0,50,1,0,0,0,0,0,0,0,53,0,0,0,0,2,1,21,0,0,10,0,0,46,0,0,1
680140,519,510,20,160,340,19,359,0,359,7,1,2,2,0,6,0,0,0,0,24,0,0,0,51,0,1,0,0,3,0,0,1,64,0,0,0,1,0,1,75,0,0,14,0,0,103,3,0,0
680141,189,189,23,56,110,23,133,0,133,3,1,0,0,0,1,0,0,3,1,17,0,0,0,14,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,23,0,0,4,0,0,38,3,0,1
680142,432,431,21,117,296,19,315,0,315,1,0,1,0,0,10,0,0,2,0,25,0,0,0,63,0,0,0,0,12,0,0,0,71,0,0,0,0,0,0,27,0,0,9,0,2,81,8,1,2
680143,555,510,43,158,359,38,397,0,397,2,0,1,3,2,22,0,0,2,0,43,0,0,0,95,1,0,0,0,5,0,0,1,70,0,0,0,0,0,0,32,0,0,8,0,0,99,4,2,5
