260106,546,541,18,153,375,18,393,0,393,2,1,0,0,1,0,0,0,0,0,60,0,0,1,47,0,2,0,0,46,1,0,1,12,0,1,0,0,0,0,78,0,0,0,0,0,97,9,3,31
260107,333,329,18,116,199,18,217,0,217,1,0,0,0,0,2,0,0,2,0,31,0,0,0,35,0,0,0,1,9,0,0,0,9,0,2,0,0,0,0,43,0,0,2,0,1,59,8,1,11
260108,867,855,30,206,633,28,661,0,661,9,0,0,0,1,0,0,1,0,0,107,0,0,0,60,0,1,0,0,19,2,0,0,23,0,0,0,2,1,1,201,0,0,11,1,1,109,2,6,103
260109,561,553,17,130,416,15,431,0,431,7,0,0,0,0,3,0,0,0,0,68,0,0,0,43,0,0,0,0,30,0,0,1,19,0,1,0,0,0,2,78,0,0,1,0,0,108,7,3,60
260130,1395,1385,18,533,848,14,862,0,862,7,2,0,0,0,1,0,0,2,0,88,1,0,1,98,0,0,0,0,27,0,0,1,23,1,0,0,0,0,0,150,1,0,20,0,0,172,23,20,224
260133,1227,1219,42,364,821,42,863,0,863,5,1,0,1,0,3,0,0,1,0,101,0,0,0,128,0,0,0,0,33,3,0,0,21,0,3,0,0,0,0,347,0,0,12,0,1,141,8,3,51
260140,1194,1183,48,350,797,47,844,0,844,25,0,0,0,0,0,0,1,1,2,64,0,2,0,129,2,0,0,0,32,0,0,4,41,0,1,0,1,0,0,153,0,0,6,0,0,301,20,10,49
260154,324,323,10,113,201,10,211,0,211,1,0,0,0,0,1,0,0,0,0,21,1,0,0,13,0,0,1,0,11,1,0,0,10,0,0,0,0,0,0,15,0,0,1,0,0,41,1,5,88
260276,1929,1916,35,694,1203,32,1235,0,1235,7,2,0,0,1,5,0,1,2,2,142,0,6,1,137,0,1,0,0,50,1,0,2,19,0,0,0,0,0,1,258,1,1,19,0,1,202,16,23,334
260277,1926,1902,65,776,1090,60,1150,0,1150,17,5,0,3,0,4,0,0,1,1,221,0,4,0,146,0,1,0,1,95,3,0,3,26,0,0,1,0,0,1,193,0,0,67,1,0,254,16,4,82
260278,936,925,52,286,599,51,650,0,650,3,0,0,0,0,0,1,0,1,1,130,0,1,1,87,0,0,0,0,23,3,0,0,17,0,1,1,0,0,2,203,0,0,17,0,1,105,8,3,41
260279,147,149,13,21,113,13,126,0,126,1,0,0,0,0,0,0,0,0,0,16,0,0,0,7,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,60,0,0,3,0,0,22,1,0,8
260280,1899,1884,110,766,1027,106,1133,0,1133,12,1,2,1,0,6,0,0,2,1,113,0,1,1,201,0,0,1,0,43,1,1,0,45,1,2,1,0,0,2,232,0,0,24,0,0,314,21,7,97
260281,585,587,49,207,334,44,378,0,378,8,0,0,0,0,4,0,1,0,0,47,0,0,0,46,0,0,0,0,6,0,0,0,14,0,0,0,0,0,0,92,0,0,5,0,0,125,7,3,20
260282,339,337,21,144,176,19,195,0,195,0,0,0,0,0,0,0,0,3,0,23,0,0,0,39,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,22,0,0,2,0,0,61,9,2,16
260283,336,329,35,121,185,30,215,0,215,1,0,0,0,0,4,0,0,0,1,37,0,0,1,18,0,0,0,0,6,0,0,2,12,1,0,0,0,0,0,25,0,0,2,0,0,76,11,4,14
260284,1938,1920,74,874,993,71,1064,0,1064,14,0,0,0,0,2,0,0,4,0,159,0,3,0,236,2,0,0,0,96,5,1,0,58,0,1,0,0,0,0,151,0,0,14,0,1,273,16,5,23
260285,2124,2086,38,936,1151,37,1188,0,1188,20,0,0,0,0,2,0,0,4,2,197,1,6,0,275,1,0,0,1,89,8,1,1,49,0,3,0,0,0,0,224,1,0,20,0,0,216,23,4,40
260286,1152,1135,50,384,723,45,768,0,768,8,0,0,1,0,6,0,1,0,0,182,0,0,0,152,0,0,0,0,35,0,0,0,12,0,0,0,0,0,0,147,0,0,25,0,0,142,14,4,39
260287,984,975,58,402,524,58,582,0,582,4,3,2,2,0,0,0,1,0,0,62,0,1,0,113,0,0,0,0,25,0,0,2,20,0,1,0,0,1,1,119,1,0,22,0,0,153,1,5,43
260288,1302,1285,72,509,723,70,793,0,793,7,0,0,3,0,3,0,0,0,0,75,0,0,0,129,0,0,1,0,12,3,0,1,39,0,0,0,0,0,0,125,1,0,15,0,0,293,13,7,66
260289,333,334,29,85,219,29,248,0,248,1,0,0,0,0,1,0,0,0,0,22,0,0,0,18,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,52,0,0,5,0,0,119,7,3,12
260290,1434,1408,45,400,989,45,1034,0,1034,12,0,0,1,0,0,0,0,0,2,130,0,3,1,165,0,2,0,2,63,2,1,2,81,1,1,0,0,0,1,211,1,0,16,0,0,221,11,7,97
260291,645,640,49,126,472,47,519,0,519,5,0,0,0,0,0,0,0,0,0,69,0,4,0,60,0,0,0,1,45,0,0,0,35,0,0,0,0,0,1,147,0,0,2,0,0,104,11,2,33
260292,1071,1065,40,442,590,39,629,0,629,8,0,0,2,0,5,0,0,1,0,105,0,4,0,96,0,0,0,0,15,2,0,0,25,1,0,0,0,0,1,120,0,0,18,0,0,131,6,12,77
260293,216,218,8,61,147,8,155,0,155,2,0,0,0,0,0,0,0,0,0,30,0,0,0,21,0,0,0,0,2,0,0,0,11,0,0,0,0,1,0,19,0,0,6,0,0,51,2,0,10
260294,945,938,65,269,612,64,676,0,676,5,1,1,1,0,0,0,0,1,0,126,0,0,1,90,0,1,0,0,45,0,0,0,22,0,0,0,0,0,3,229,2,1,28,0,0,101,5,2,11
260295,1500,1478,53,551,897,52,949,0,949,11,2,0,0,0,3,0,0,0,0,136,0,3,2,160,0,0,0,0,55,1,0,1,29,0,2,1,0,0,1,168,1,0,20,1,0,267,13,5,67
260296,1611,1597,83,593,936,82,1018,0,1018,14,4,0,1,0,5,0,0,0,0,283,0,3,0,105,0,0,0,0,77,0,0,2,24,2,0,0,0,0,2,159,2,0,35,1,1,243,13,3,39
260297,333,329,22,98,213,22,235,0,235,3,2,0,0,0,0,0,0,1,0,39,0,0,0,21,0,0,0,0,6,0,0,1,7,0,0,0,0,0,0,25,0,0,9,0,0,108,5,1,7
260298,102,105,10,27,65,10,75,0,75,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,0,0,37,0,1,2
260299,279,277,25,66,189,24,213,0,213,3,0,0,0,0,2,0,0,0,0,27,0,0,0,18,0,0,0,0,12,0,0,0,14,0,2,0,0,0,0,42,0,0,8,0,0,75,5,2,3
260300,738,733,20,215,503,20,523,0,523,4,0,2,0,1,3,0,0,0,0,62,0,0,0,55,0,0,0,1,41,0,0,0,11,0,4,0,0,0,0,183,0,0,16,0,0,117,3,2,18
260301,903,896,35,323,546,34,580,0,580,5,0,1,1,1,7,0,0,0,1,102,0,2,0,83,0,0,0,0,26,0,1,2,37,0,1,0,0,0,1,87,0,0,15,0,0,152,6,6,43
260302,396,395,16,96,285,15,300,0,300,1,0,0,1,0,0,0,0,0,0,54,0,0,0,51,0,0,0,0,10,0,0,0,4,0,0,0,0,0,0,36,0,0,3,0,1,110,4,1,24
260303,1476,1460,37,627,812,37,849,0,849,16,1,0,5,1,1,0,0,0,0,197,0,1,0,151,0,0,0,0,33,2,0,0,40,0,1,0,0,0,2,154,0,0,13,0,0,123,20,3,85
260304,1374,1367,45,577,752,45,797,0,797,10,0,0,2,0,0,0,0,0,0,162,0,0,0,138,0,0,0,1,33,0,1,0,18,1,2,0,0,0,1,148,0,0,22,0,0,167,13,6,72
260305,759,750,66,265,430,64,494,0,494,5,0,0,0,0,1,0,0,0,2,63,0,0,0,54,0,0,0,0,5,1,0,1,16,0,0,0,0,0,0,73,0,0,12,0,1,109,6,13,132
260306,360,357,15,66,279,15,294,0,294,4,0,0,0,0,0,0,0,0,0,39,0,0,0,27,0,0,0,1,13,0,0,0,5,0,1,0,0,0,0,63,1,0,6,0,0,74,0,10,50
260307,153,156,11,42,100,11,111,0,111,0,0,0,0,0,1,0,0,2,0,24,0,0,0,22,0,0,0,0,3,0,0,1,4,0,0,0,0,0,0,12,0,0,0,0,0,27,2,0,13
260308,441,437,33,89,319,33,352,0,352,6,0,0,0,0,0,0,0,0,0,44,0,2,0,35,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,64,0,0,2,0,0,111,9,8,61
260309,2175,2150,88,811,1280,84,1364,0,1364,18,1,0,1,2,14,0,0,3,1,243,0,1,0,201,0,0,0,1,55,1,0,2,62,0,2,0,0,0,0,318,1,0,76,0,0,275,16,7,63
260310,741,740,48,244,449,48,497,0,497,7,0,0,0,0,1,0,0,1,0,115,0,0,0,58,0,1,0,2,23,0,0,1,11,0,1,0,0,0,1,100,0,0,15,0,0,119,8,4,29
260311,1659,1641,48,633,979,47,1026,0,1026,12,2,2,1,0,4,0,0,1,4,170,0,0,0,132,0,0,0,1,40,1,0,1,25,0,4,0,0,0,1,356,0,0,38,1,0,151,11,11,57
260312,672,671,27,234,411,27,438,0,438,3,0,0,0,0,5,0,0,0,1,121,1,0,0,43,0,0,0,0,16,0,0,0,18,0,1,0,0,0,1,94,0,1,6,0,1,81,1,3,41
260313,516,513,22,178,316,22,338,0,338,1,0,0,1,0,1,0,0,0,0,66,0,1,1,47,0,0,0,0,10,0,0,1,31,0,1,0,0,0,0,72,1,0,5,0,0,70,0,4,25
260314,600,599,46,166,388,46,434,0,434,1,0,0,0,0,2,0,0,1,0,98,0,4,0,50,0,3,0,0,13,0,1,0,19,0,3,0,0,0,0,69,0,0,9,0,1,119,1,4,36
260315,279,278,21,84,174,21,195,0,195,2,0,0,0,0,0,0,0,0,0,17,0,6,0,35,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,22,0,0,16,0,0,51,2,3,30
260316,528,521,21,212,295,21,316,0,316,3,0,0,0,0,1,0,0,0,1,48,0,0,0,32,0,0,0,0,6,0,0,0,20,0,1,0,0,0,1,104,0,0,6,0,0,74,2,2,15
260317,762,757,33,258,471,33,504,0,504,9,0,0,1,0,2,1,0,0,1,102,0,6,0,54,0,1,0,0,27,0,0,2,23,1,1,0,0,0,0,85,0,0,9,0,0,134,3,4,38
