710174,564,560,40,161,366,37,403,0,403,2,0,1,1,0,28,0,0,10,0,50,0,0,0,129,0,0,0,0,5,1,0,0,49,0,0,0,0,0,0,37,0,1,19,0,0,62,4,0,4
710175,240,244,28,66,148,26,174,0,174,15,3,0,0,3,34,3,1,35,0,12,0,0,0,19,1,0,2,0,1,0,0,1,13,0,2,0,1,0,0,4,0,0,2,0,1,18,1,1,1
710176,336,336,32,101,205,30,235,0,235,1,0,0,1,0,8,1,0,1,0,14,0,1,0,63,0,0,0,0,5,0,0,0,53,0,1,0,0,0,0,23,0,0,4,0,0,55,1,3,0
710177,618,615,49,223,357,38,395,0,395,2,0,2,0,0,32,1,0,5,0,23,0,0,0,144,0,0,0,0,6,0,0,0,46,0,3,0,0,1,0,36,0,1,23,0,3,62,5,0,0
710178,321,318,24,104,196,21,217,0,217,2,0,0,0,0,14,0,0,1,0,10,0,0,0,49,0,1,0,1,2,0,0,1,37,0,0,0,0,0,2,14,0,1,1,0,1,72,7,0,1
710180,903,906,93,285,537,81,618,0,618,4,0,1,1,0,19,0,0,2,0,79,0,0,0,158,3,5,0,0,5,0,0,0,69,0,1,1,0,0,0,76,0,0,29,0,1,155,7,1,1
710181,741,741,55,236,460,45,505,0,505,3,0,1,1,0,25,2,0,3,0,37,0,0,0,156,0,1,0,0,9,0,0,2,58,0,0,0,0,0,1,54,1,1,39,0,0,105,3,1,2
710182,1701,1681,68,672,970,59,1029,0,1029,26,1,0,3,0,62,2,0,14,1,74,0,1,0,334,0,1,0,0,20,0,0,1,116,0,2,0,0,0,0,85,1,0,84,0,1,189,7,2,2
710183,1284,1265,38,472,778,34,812,0,812,5,1,1,0,0,41,1,0,8,0,98,0,0,0,220,0,5,0,0,11,0,0,0,61,1,2,0,0,0,0,86,0,3,152,0,0,108,5,1,2
710184,1377,1365,43,573,769,35,804,0,804,22,0,0,3,0,54,0,1,10,0,40,0,0,0,247,0,0,0,0,5,0,0,1,71,2,0,0,0,0,0,57,0,1,39,0,1,241,7,0,2
