461876,2289,2281,18,694,1579,16,1595,0,1595,17,2,6,0,1,27,0,0,11,1,305,0,3,0,187,0,0,0,0,71,0,0,0,22,1,10,0,0,0,1,693,1,2,82,0,0,137,3,2,10
461877,1368,1371,6,382,982,4,986,0,986,5,2,5,1,0,0,2,0,0,0,174,1,2,0,74,0,2,0,0,54,0,0,0,7,0,3,0,2,0,2,501,1,1,54,0,0,87,1,0,5
461878,2289,2293,19,608,1664,17,1681,0,1681,19,1,3,2,1,47,0,0,11,0,361,1,0,0,221,1,2,0,0,88,0,1,0,16,0,4,0,3,0,2,665,1,0,81,0,0,136,8,0,6
461879,2295,2275,6,559,1733,3,1736,0,1736,7,3,2,1,1,15,0,0,2,0,385,2,0,0,180,0,0,2,0,108,1,0,1,17,1,3,0,0,0,1,724,2,1,110,0,2,153,4,3,5
461880,1986,1961,25,658,1304,24,1328,0,1328,17,2,2,2,0,17,0,0,8,1,239,0,3,0,176,1,1,0,0,66,0,0,0,21,1,6,0,0,0,0,575,0,0,74,0,0,101,3,2,10
461881,2106,2103,21,655,1436,15,1451,0,1450,9,4,2,2,0,30,1,0,8,0,244,0,3,0,203,0,1,2,0,65,0,0,1,16,0,5,0,0,0,0,666,0,1,76,0,1,95,5,0,10
461882,1959,1954,25,643,1297,19,1316,0,1316,13,1,2,4,0,11,1,0,9,0,252,0,4,0,153,0,0,1,1,50,0,0,4,18,0,7,0,0,0,2,562,0,0,72,0,0,140,3,1,5
461883,2130,2137,19,731,1386,13,1399,0,1399,18,7,2,4,1,55,0,0,12,0,232,0,2,2,174,0,0,0,0,39,0,0,1,16,0,12,0,0,1,2,588,0,1,98,1,2,111,7,1,10
461884,2436,2420,22,739,1680,17,1697,0,1697,20,2,5,6,0,47,1,0,10,0,266,1,0,0,256,0,1,0,1,53,1,0,0,14,0,5,0,1,0,2,746,1,0,91,0,3,151,3,2,8
461885,2331,2328,24,800,1512,19,1531,0,1531,17,4,2,2,0,48,0,1,9,0,292,0,5,0,201,2,0,1,0,52,0,0,1,20,1,7,0,0,0,1,610,0,0,118,0,0,124,8,1,4
461886,2334,2331,15,723,1601,10,1611,0,1611,19,3,4,7,1,64,0,0,15,2,287,0,1,2,204,1,0,0,1,56,2,0,0,19,0,5,1,0,0,1,670,0,0,93,0,2,139,4,1,7
461887,2178,2153,13,578,1592,8,1600,0,1600,11,3,1,2,1,33,0,0,4,0,326,0,2,0,188,0,1,0,1,72,0,0,1,13,1,6,0,0,0,0,658,1,0,109,1,0,148,5,2,10
461888,2103,2082,20,600,1485,18,1503,0,1503,21,4,4,5,0,14,0,0,8,0,330,0,1,0,165,1,1,0,0,74,1,1,0,29,0,6,0,0,0,3,624,1,0,93,0,0,108,2,1,6
461889,2139,2114,14,594,1534,11,1545,0,1545,12,7,2,3,0,25,0,0,6,1,321,1,0,0,174,0,0,0,0,92,4,1,1,14,1,3,1,0,1,0,642,1,1,99,0,1,122,2,0,7
461890,2241,2216,13,594,1638,9,1647,0,1647,15,2,6,3,1,20,0,1,1,0,355,0,2,0,178,0,0,0,0,90,2,2,0,25,0,7,0,0,0,4,676,0,1,91,0,1,150,3,1,10
461891,1959,1942,12,564,1384,11,1395,0,1395,8,3,5,7,0,27,0,1,3,0,260,1,1,0,160,0,0,0,1,73,0,0,1,16,0,5,0,1,0,2,611,0,0,105,0,0,95,3,0,6
461892,1995,1987,16,595,1389,11,1400,0,1400,19,1,1,1,0,38,0,0,13,0,255,1,1,0,148,1,0,0,0,75,0,0,3,10,0,8,0,2,0,0,658,0,0,66,0,0,93,2,0,4
461893,2178,2148,22,635,1528,15,1543,0,1543,10,4,2,5,0,58,1,0,5,0,278,1,2,0,215,0,0,0,0,67,0,0,2,19,1,6,0,1,0,1,634,1,2,77,0,1,137,5,0,8
461894,2244,2214,20,676,1553,15,1568,0,1567,12,4,3,4,1,20,2,0,7,1,268,1,2,0,190,0,1,0,1,70,0,1,0,18,0,9,0,0,0,1,724,1,2,96,1,1,118,2,0,6
