230837,2310,2281,14,822,1479,9,1488,0,1488,24,3,1,1,2,157,0,0,195,0,34,0,1,0,732,1,2,1,0,7,1,0,1,47,2,1,0,1,0,0,104,0,0,51,0,0,113,5,0,1
230838,2394,2373,16,836,1545,13,1558,0,1558,28,1,3,1,2,173,2,1,205,1,36,1,2,0,711,2,0,0,0,12,0,2,0,46,1,4,0,0,0,2,133,0,0,63,0,2,117,5,1,1
230839,2319,2296,18,865,1440,14,1454,0,1454,19,3,1,1,5,198,0,1,143,0,33,0,0,2,672,1,0,0,0,7,0,0,0,40,1,7,0,0,0,0,117,0,0,59,2,1,129,6,1,5
230840,2310,2288,44,729,1554,27,1581,0,1581,28,4,0,0,3,179,2,0,157,0,42,0,1,1,709,1,0,1,0,7,0,1,1,36,1,5,0,0,0,0,157,0,2,69,0,2,161,6,2,3
230841,2412,2386,8,869,1537,6,1543,0,1543,31,6,2,1,2,157,1,4,178,0,28,0,0,2,778,1,0,0,0,1,0,2,0,49,0,2,0,0,0,2,99,1,1,66,0,0,123,3,0,3
230842,1881,1851,10,654,1219,8,1227,0,1227,19,0,0,4,0,124,0,0,159,1,33,0,1,1,589,0,0,0,0,5,1,2,1,21,0,4,0,0,1,0,96,0,2,53,0,0,98,8,1,2
230843,1593,1570,15,510,1075,8,1083,0,1083,25,1,0,2,0,91,1,0,170,0,29,0,0,1,501,1,0,0,0,2,0,0,0,40,0,7,0,0,0,0,87,0,2,40,0,1,78,2,1,1
230844,2157,2145,17,717,1426,14,1440,0,1440,26,1,3,1,1,149,3,0,198,0,47,0,0,0,602,0,1,0,0,9,0,0,0,49,0,2,0,0,0,0,133,0,0,72,0,4,127,8,0,4
230845,2085,2070,14,725,1349,11,1360,0,1360,17,1,2,2,0,140,1,1,164,1,33,0,1,1,627,0,0,0,0,2,0,0,3,55,1,4,0,1,0,2,87,0,0,63,0,0,137,9,1,4
230846,2028,1996,10,688,1334,6,1340,0,1340,9,2,1,2,0,162,1,0,136,0,45,0,0,0,616,0,0,0,0,8,0,0,0,28,0,5,0,0,0,0,109,0,1,96,1,1,109,3,0,5
230847,978,974,15,336,630,12,642,0,642,9,0,0,3,0,85,1,0,81,0,11,0,0,0,270,0,0,0,0,2,0,0,0,9,0,0,0,1,0,1,45,0,1,36,0,0,82,2,2,1
230848,609,606,6,199,404,6,410,0,410,8,1,0,0,1,54,0,0,20,0,4,0,0,0,196,0,0,0,0,1,0,0,0,23,0,1,0,0,0,0,25,0,2,18,0,1,50,5,0,0
230849,2319,2294,25,824,1476,19,1495,0,1495,28,3,1,1,5,144,0,2,169,1,47,1,0,1,720,2,1,0,0,8,0,0,2,38,1,1,0,0,0,0,95,0,0,65,0,1,141,10,0,7
230850,2361,2327,23,868,1472,21,1493,0,1493,32,3,2,4,1,144,0,1,175,0,43,0,1,0,748,3,0,1,0,8,0,0,0,65,0,2,0,0,0,0,118,0,1,44,1,0,89,4,0,3
230851,2226,2220,11,786,1432,8,1440,0,1440,19,1,0,4,2,171,2,1,163,0,45,0,0,0,694,0,1,1,0,4,0,1,2,28,0,2,0,0,0,0,120,0,4,59,0,1,100,5,0,10
230852,2133,2098,13,734,1392,7,1399,0,1399,21,2,4,3,1,150,2,0,215,0,29,0,1,1,639,0,0,0,1,4,2,0,2,42,1,3,0,0,1,0,105,1,0,46,3,0,107,7,4,2
230853,2229,2201,13,758,1463,8,1471,0,1471,27,3,1,2,1,143,1,2,187,0,25,0,2,0,680,1,1,1,0,6,0,3,2,62,2,1,0,0,1,0,140,0,0,52,0,1,120,2,0,2
